customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C00005883,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.23,1825.26,Yes
C00005884,Male,0,Yes,No,61,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),69.42,4372.82,No
C00005885,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,78.0,2827.46,No
C00005886,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),58.11,3156.57,No
C00005887,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,36.61,1786.81,Yes
C00005888,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.37,1190.8,No
C00005889,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,91.22,4595.94,No
C00005890,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,78.03,4093.06,Yes
C00005891,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,103.7,4447.1,Yes
C00005892,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,48.05,-279.03,No
C00005893,Female,0,No,Yes,54,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,84.14,4419.07,No
C00005894,Female,1,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,123.84,5367.55,Yes
C00005895,Female,0,Yes,No,67,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),133.67,9017.36,No
C00005896,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),58.37,167.35,No
C00005897,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),58.98,3550.31,No
C00005898,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.38,4314.92,No
C00005899,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.31,4678.91,No
C00005900,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.06,2643.05,No
C00005901,Male,0,No,No,59,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),97.08,5363.98,No
C00005902,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.58,2507.69,No
C00005903,Male,1,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.76,2014.32,Yes
C00005904,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,691.99,Yes
C00005905,Male,1,No,No,70,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.42,2277.31,No
C00005906,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,64.29,306.54,No
C00005907,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),88.89,2955.6,No
C00005908,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),98.02,1809.63,No
C00005909,Female,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.86,886.39,Yes
C00005910,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),52.94,3434.89,No
C00005911,Female,0,Yes,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.06,2441.37,No
C00005912,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),71.75,563.62,Yes
C00005913,Female,1,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,93.34,6339.52,No
C00005914,Female,0,No,No,64,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,56.63,3763.64,No
C00005915,Male,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,57.82,3583.21,No
C00005916,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,90.96,4528.96,Yes
C00005917,Female,0,Yes,No,20,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.79,1847.35,Yes
C00005918,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,106.51,3848.25,No
C00005919,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,31.18,2370.53,Yes
C00005920,Female,0,Yes,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.03,3633.07,Yes
C00005921,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,48.55,1861.63,Yes
C00005922,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.67,213.86,No
C00005923,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),62.81,2381.91,No
C00005924,Male,0,No,No,28,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.46,1945.13,Yes
C00005925,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,37.06,893.5,No
C00005926,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.56,6650.35,No
C00005927,Male,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.58,939.91,No
C00005928,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),57.85,1585.53,Yes
C00005929,Female,0,Yes,No,62,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.81,1309.36,No
C00005930,Female,1,No,No,18,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,122.06,1866.46,No
C00005931,Female,0,No,No,29,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,66.33,1774.23,Yes
C00005932,Female,0,No,No,57,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),74.97,4060.22,No
C00005933,Male,0,No,Yes,39,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.8,3565.15,Yes
C00005934,Male,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.34,4806.84,Yes
C00005935,Female,0,No,No,31,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),18.0,994.3,No
C00005936,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,64.36,4137.68,No
C00005937,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),70.31,2378.5,No
C00005938,Male,1,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.97,2535.29,No
C00005939,Female,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,18.0,1275.54,No
C00005940,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.58,765.94,No
C00005941,Female,0,No,Yes,21,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,42.8,780.8,No
C00005942,Male,0,No,No,33,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.65,1555.14,No
C00005943,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.19,943.32,No
C00005944,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.5,6167.19,No
C00005945,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),125.36,520.59,No
C00005946,Male,0,No,Yes,61,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),91.49,5415.8,No
C00005947,Male,0,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,18.0,147.64,No
C00005948,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.01,4443.84,No
C00005949,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.31,1410.38,Yes
C00005950,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,115.48,5532.97,No
C00005951,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,57.45,148.35,No
C00005952,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.57,1869.2,No
C00005953,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.33,1795.07,No
C00005954,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),26.1,693.47,No
C00005955,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.89,1249.36,No
C00005956,Male,0,Yes,No,51,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,48.04,2195.27,No
C00005957,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.81,3355.67,No
C00005958,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.56,3891.83,No
C00005959,Male,0,Yes,No,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.93,3539.0,No
C00005960,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,18.52,200.51,No
C00005961,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,43.96,723.99,No
C00005962,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.77,1590.33,No
C00005963,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.77,765.67,Yes
C00005964,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.63,4204.19,No
C00005965,Female,0,No,Yes,18,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,88.36,1852.75,No
C00005966,Female,0,No,No,19,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),46.28,990.83,No
C00005967,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,25.18,1982.62,No
C00005968,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.21,3673.51,Yes
C00005969,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.87,151.78,No
C00005970,Female,0,No,Yes,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,65.94,950.03,No
C00005971,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),100.77,2407.61,No
C00005972,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.28,1285.03,No
C00005973,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,80.44,3927.24,No
C00005974,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,120.45,2654.25,No
C00005975,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),38.7,880.91,No
C00005976,Female,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.44,4247.38,No
C00005977,Female,0,Yes,No,15,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),78.41,1175.05,No
C00005978,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.16,3239.24,Yes
C00005979,Male,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),116.23,5472.98,Yes
C00005980,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,57.04,2532.22,No
C00005981,Female,1,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.94,3617.45,No
C00005982,Male,1,No,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),102.54,1008.5,No
C00005983,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),33.79,-14.49,No
C00005984,Male,1,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),82.65,5527.45,No
C00005985,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),87.17,1456.03,Yes
C00005986,Female,0,No,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),105.76,4690.94,No
C00005987,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.6,994.57,No
C00005988,Male,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,71.92,3426.53,No
C00005989,Female,0,No,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.38,2189.89,Yes
C00005990,Female,1,No,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,51.06,3661.72,No
C00005991,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.51,1413.87,Yes
C00005992,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,18.0,1377.77,Yes
C00005993,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,59.35,1647.33,No
C00005994,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,33.64,111.9,Yes
C00005995,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),41.77,206.56,Yes
C00005996,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),84.83,947.24,No
C00005997,Female,0,No,No,9,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,127.45,1195.69,Yes
C00005998,Male,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,79.2,2508.39,No
C00005999,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,39.33,1493.72,No
C00006000,Male,0,Yes,No,5,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,29.53,381.09,No
C00006001,Female,1,Yes,Yes,16,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.53,1107.04,Yes
C00006002,Female,0,No,Yes,35,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.27,2966.53,Yes
C00006003,Female,0,No,Yes,69,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,50.57,3694.46,Yes
C00006004,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.43,5009.41,No
C00006005,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),119.48,5398.77,No
C00006006,Male,1,No,No,68,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.39,3898.3,No
C00006007,Male,0,No,No,70,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.35,3588.79,No
C00006008,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),63.9,1422.76,No
C00006009,Female,0,Yes,No,50,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,33.23,1804.82,Yes
C00006010,Male,1,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.24,1626.77,No
C00006011,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.79,949.03,No
C00006012,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.79,2019.32,No
C00006013,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.42,6544.26,No
C00006014,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),94.34,2847.7,No
C00006015,Male,0,No,No,37,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.52,1627.12,No
C00006016,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.8,603.4,No
C00006017,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.96,901.15,Yes
C00006018,Male,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,129.15,1278.3,No
C00006019,Male,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,76.63,5421.94,No
C00006020,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,28.55,934.57,No
C00006021,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.96,605.38,No
C00006022,Male,0,Yes,No,34,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.5,1772.74,Yes
C00006023,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,58.55,4062.4,No
C00006024,Female,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,77.91,5308.86,No
C00006025,Female,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),48.99,2146.76,No
C00006026,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,91.65,3254.35,No
C00006027,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.05,360.07,No
C00006028,Male,0,No,Yes,61,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),105.75,6382.23,Yes
C00006029,Female,0,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),47.19,1484.92,No
C00006030,Male,0,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,100.68,2034.66,No
C00006031,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.1,1904.35,No
C00006032,Female,0,Yes,No,31,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,56.72,1865.22,Yes
C00006033,Female,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),150.0,2360.77,No
C00006034,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),96.73,1839.98,No
C00006035,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),49.66,925.64,No
C00006036,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),54.22,1506.53,No
C00006037,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.04,1661.61,Yes
C00006038,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,37.32,781.65,No
C00006039,Female,1,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,80.42,573.92,No
C00006040,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.2,903.9,Yes
C00006041,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,40.96,2863.23,Yes
